station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
CYBQ,2020-02-12 17:00,-98.5122,58.7061,281.00,-18.40,-27.40,62.24,320.00,10.00,0.00,30.09,1023.70,2.00,20.00,FEW,BKN,OVC,M,1300.00,1800.00,7500.00,M,HZ,M,M,M,M,M,M,-40.23,CYBQ 121700Z AUTO 32010G20KT 290V360 2SM HZ FEW013 BKN018 OVC075 M28/M33 A3009 RMK SLP237
CYBQ,2020-02-12 17:09,-98.5122,58.7061,281.00,-18.40,-27.40,62.24,330.00,10.00,0.00,30.09,1023.90,3.00,17.00,BKN,OVC,M,M,1800.00,7500.00,M,M,HZ,M,M,M,M,M,M,-40.23,CYBQ 121709Z AUTO 33010G17KT 3SM HZ BKN018 OVC075 M28/M33 A3009 RMK SLP239
CYYL,2020-02-12 17:18,-101.0761,56.8639,357.00,-18.40,-27.40,62.24,300.00,10.00,0.00,30.23,1029.60,9.00,18.00,SCT,BKN,BKN,M,9000.00,11000.00,14000.00,M,M,M,M,M,M,M,M,-40.23,CYYL 121718Z AUTO 30010G18KT 9SM SCT090 BKN110 BKN140 M28/M33 A3023 RMK SLP296
CYYQ,2020-02-12 17:18,-94.0650,58.7392,29.00,-18.40,-25.60,68.55,310.00,14.00,0.00,30.09,1019.50,2.50,22.00,CLR,M,M,M,M,M,M,M,IC BR,M,M,M,M,M,M,-43.80,CYYQ 121718Z 31014G22KT 2 1/2SM IC BR SKC M28/M32 A3009 RMK SLP195
CYYQ,2020-02-12 17:25,-94.0650,58.7392,29.00,-18.40,-25.60,68.55,310.00,16.00,0.00,30.09,1019.50,0.75,22.00,CLR,M,M,M,M,M,M,M,IC BLSN,M,M,M,M,M,M,-45.27,CYYQ 121725Z 31016G22KT 3/4SM IC BLSN SKC M28/M32 A3009 RMK SLP195
CYBQ,2020-02-12 17:33,-98.5122,58.7061,281.00,-18.40,-27.40,62.24,320.00,14.00,0.00,30.09,1023.90,4.00,22.00,SCT,BKN,M,M,1800.00,2600.00,M,M,HZ,M,M,M,M,M,M,-43.80,CYBQ 121733Z AUTO 32014G22KT 4SM HZ SCT018 BKN026 M28/M33 A3009 RMK SLP239
CYYQ,2020-02-12 17:38,-94.0650,58.7392,29.00,-18.40,-23.80,75.44,310.00,19.00,0.00,30.08,1019.40,1.00,24.00,BKN,M,M,M,1500.00,M,M,M,IC BLSN,M,M,M,M,M,M,-47.21,CYYQ 121738Z 31019G24KT 1SM IC BLSN BKN015 M28/M31 A3008 RMK SF7 SLP194
CYBQ,2020-02-12 17:39,-98.5122,58.7061,281.00,-18.40,-27.40,62.24,310.00,11.00,0.00,30.09,1024.00,4.00,22.00,OVC,M,M,M,2400.00,M,M,M,HZ,M,M,M,M,M,M,-41.23,CYBQ 121739Z AUTO 31011G22KT 4SM HZ OVC024 M28/M33 A3009 RMK SLP240
CYYQ,2020-02-12 17:46,-94.0650,58.7392,29.00,-18.40,-25.60,68.55,320.00,17.00,0.00,30.09,1019.60,2.00,25.00,BKN,M,M,M,1700.00,M,M,M,IC BLSN,M,M,M,M,M,M,-45.95,CYYQ 121746Z 32017G25KT 2SM IC BLSN BKN017 M28/M32 A3009 RMK SF7 SLP196
CYBQ,2020-02-12 17:47,-98.5122,58.7061,281.00,-18.40,-27.40,62.24,320.00,11.00,0.00,30.10,1024.10,3.00,19.00,FEW,OVC,M,M,2000.00,2600.00,M,M,HZ,M,M,M,M,M,M,-41.23,CYBQ 121747Z AUTO 32011G19KT 3SM HZ FEW020 OVC026 M28/M33 A3010 RMK SLP241
CYBQ,2020-02-12 17:53,-98.5122,58.7061,281.00,-18.40,-27.40,62.24,330.00,14.00,0.00,30.10,1024.10,2.50,20.00,OVC,M,M,M,2600.00,M,M,M,HZ,M,M,M,M,M,M,-43.80,CYBQ 121753Z AUTO 33014G20KT 290V360 2 1/2SM HZ OVC026 M28/M33 A3010 RMK SLP241
CYBQ,2020-02-12 17:57,-98.5122,58.7061,281.00,-18.40,-27.40,62.24,340.00,12.00,0.00,30.10,1024.10,3.00,20.00,OVC,M,M,M,2600.00,M,M,M,HZ,M,M,M,M,M,M,-42.14,CYBQ 121757Z AUTO 34012G20KT 290V360 3SM HZ OVC026 M28/M33 A3010 RMK SLP241
CWWS,2020-02-12 18:00,-97.6164,52.8186,223.00,-20.40,-28.50,65.03,M,M,0.00,M,1032.10,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,CWWS 121800Z AUTO M29/M34 RMK AO1 23 SOG 01 1006 SLP321 T12911336
CXMD,2020-02-12 18:00,-98.0839,49.1878,301.00,-17.50,-25.40,66.16,340.00,10.00,0.00,M,1033.80,M,17.00,M,M,M,M,M,M,M,M,M,M,M,M,21.00,350.00,2020-02-12 17:02,-39.11,CXMD 121800Z AUTO 34010G17KT M28/M32 RMK AO1 SOG 08 1032 PK WND 35021/1702 SLP338 T12751319 50004
CYWG,2020-02-12 18:00,-97.2333,49.9167,239.00,-18.40,-29.20,56.45,320.00,14.00,0.00,30.42,1033.20,15.00,M,CLR,M,M,M,M,M,M,M,DRSN,M,M,M,M,M,M,-43.80,CYWG 121800Z 32014KT 15SM DRSN SKC M28/M34 A3042 RMK SLP332
CWCF,2020-02-12 18:00,-97.0219,52.3597,222.00,-21.50,-31.40,58.77,310.00,11.00,0.00,M,1032.40,M,16.00,M,M,M,M,M,M,M,M,M,M,M,M,18.00,310.00,2020-02-12 17:20,-45.14,CWCF 121800Z AUTO 31011G16KT M30/M35 RMK AO1 SOG 27 1015 PK WND 31018/1720 SLP324 T12971352
CWEQ,2020-02-12 18:00,-101.2331,52.1150,335.00,-16.60,-24.70,65.58,210.00,13.00,0.00,M,1035.40,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-40.69,CWEQ 121800Z AUTO 21013KT M27/M32 RMK AO1 SOG 06 1009 SLP354 T12701315
CWGX,2020-02-12 18:00,-94.7000,56.3667,145.00,-21.50,-30.50,61.75,290.00,9.00,0.00,M,1024.20,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-43.01,CWGX 121800Z AUTO 29009KT M30/M35 RMK AO1 SOG 32 2004 SLP242 T12971347
CWII,2020-02-12 18:00,-96.5622,50.6951,220.00,-20.60,-29.90,60.89,320.00,10.00,0.00,M,1033.10,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-42.99,CWII 121800Z AUTO 32010KT M29/M34 RMK AO1 SLP331 T12921344 51026
CWJD,2020-02-12 18:00,-99.2678,53.1864,223.00,-14.60,-29.70,45.26,280.00,8.00,0.00,M,1033.10,M,16.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-33.29,CWJD 121800Z AUTO 28008G16KT M26/M34 RMK AO1 SOG 45 1003 SLP331 T12591343
CWNK,2020-02-12 18:00,-98.0297,49.4981,268.00,-15.70,-27.20,54.80,M,M,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,CWNK 121800Z AUTO M27/M33 RMK AO1 19 T12651329
CWPO,2020-02-12 18:00,-98.9050,49.1911,470.00,-17.30,-24.70,67.97,330.00,12.00,0.00,M,1034.40,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.00,340.00,2020-02-12 17:06,-40.74,CWPO 121800Z AUTO 33012KT M27/M32 RMK AO1 SOG 18 1030 PK WND 34017/1706 SLP344 T12741315
CXGH,2020-02-12 18:00,-96.9822,50.6311,217.00,-18.90,-29.70,56.37,320.00,9.00,0.00,M,1031.60,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-39.78,CXGH 121800Z AUTO 32009KT M28/M34 RMK AO1 SLP316 T12831343 51022
CXWN,2020-02-12 18:00,-97.1296,49.8885,230.00,-15.70,-26.70,56.29,340.00,5.00,0.00,M,1032.90,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-30.25,CXWN 121800Z AUTO 34005KT M27/M33 RMK AO1 SLP329 T12651326 51028
CYBR,2020-02-12 18:00,-99.9519,49.9100,409.00,-14.80,-25.60,57.05,300.00,11.00,0.00,30.42,1035.10,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-36.68,CYBR 121800Z 30011KT 15SM SKC M26/M32 A3042 RMK SLP351
CYDN,2020-02-12 18:00,-100.0525,51.1008,305.00,-13.00,-23.80,57.35,260.00,11.00,0.00,30.45,1035.10,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-34.40,CYDN 121800Z AUTO 26011KT 9SM CLR M25/M31 A3045 RMK SLP351
CYFO,2020-02-12 18:00,-101.6817,54.6781,304.00,-14.80,-29.20,46.98,270.00,8.00,0.00,30.39,1033.80,15.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,-33.54,CYFO 121800Z 27008KT 15SM SCT250 M26/M34 A3039 RMK CI4 SLP338
CYIV,2020-02-12 18:00,-94.6537,53.8571,237.00,-23.80,-32.80,61.39,290.00,6.00,0.00,30.23,1027.70,15.00,M,FEW,FEW,M,M,1000.00,22000.00,M,M,IC,M,M,M,M,M,M,-41.67,CYIV 121800Z 29006KT 15SM IC FEW010 FEW220 M31/M36 A3023 RMK SF1CI1 CI TR SLP277
CYNE,2020-02-12 18:00,-97.8442,53.9583,223.00,-18.40,-29.20,56.45,280.00,7.00,0.00,30.30,1030.00,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-36.65,CYNE 121800Z AUTO 28007KT 250V310 9SM CLR M28/M34 A3030 RMK SLP300
CYPG,2020-02-12 18:00,-98.2739,49.9031,269.00,-18.40,-27.40,62.24,310.00,15.00,0.00,30.45,1034.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-44.56,CYPG 121800Z 31015KT 10SM SKC M28/M33 A3045 RMK SLP346
CYQD,2020-02-12 18:00,-101.0911,53.9714,271.00,-16.60,-29.20,51.48,270.00,11.00,0.00,30.42,1034.20,9.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-38.95,CYQD 121800Z AUTO 27011G16KT 9SM CLR M27/M34 A3042 RMK SLP342
CYTH,2020-02-12 18:00,-97.8642,55.8011,218.00,-18.40,-27.40,62.24,280.00,12.00,0.00,30.22,1027.40,15.00,M,SCT,OVC,M,M,7000.00,21000.00,M,M,IC,M,M,M,M,M,M,-42.14,CYTH 121800Z 28012KT 15SM IC SCT070 OVC210 M28/M33 A3022 RMK AC3CI5 SLP274
CYYL,2020-02-12 18:00,-101.0761,56.8639,357.00,-18.40,-27.40,62.24,310.00,11.00,0.00,30.23,1029.70,9.00,23.00,OVC,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,-41.23,CYYL 121800Z AUTO 31011G23KT 9SM OVC110 M28/M33 A3023 RMK SLP297
CYBV,2020-02-12 18:00,-97.0183,52.3589,222.00,-22.00,-29.20,68.06,310.00,10.00,0.00,30.38,1032.30,10.00,20.00,FEW,M,M,M,1000.00,M,M,M,DRSN,M,M,M,M,M,M,-44.75,CYBV 121800Z 31010G20KT 10SM DRSN FEW010 M30/M34 A3038 RMK ST2 VIS W 6 SLP323
CYGX,2020-02-12 18:00,-94.7106,56.3575,145.00,-22.00,-31.00,61.68,280.00,9.00,0.00,30.16,1024.20,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-43.63,CYGX 121800Z 28009KT 15SM SKC M30/M35 A3016 RMK SLP242
CYBQ,2020-02-12 18:03,-98.5122,58.7061,281.00,-18.40,-27.40,62.24,340.00,11.00,0.00,30.10,1024.10,7.00,21.00,OVC,M,M,M,2600.00,M,M,M,M,M,M,M,M,M,M,-41.23,CYBQ 121803Z AUTO 34011G21KT 7SM OVC026 M28/M33 A3010 RMK SLP241
CYYQ,2020-02-12 18:16,-94.0650,58.7392,29.00,-18.40,-25.60,68.55,320.00,19.00,0.00,30.10,1019.80,3.00,26.00,BKN,M,M,M,2100.00,M,M,M,IC BLSN,M,M,M,M,M,M,-47.21,CYYQ 121816Z 32019G26KT 3SM IC BLSN BKN021 M28/M32 A3010 RMK SC6 VIS VRB 2-4 SLP198
CYIV,2020-02-12 18:20,-94.6537,53.8571,237.00,-23.80,-32.80,61.39,290.00,7.00,0.00,30.22,1027.40,15.00,M,FEW,M,M,M,1000.00,M,M,M,M,M,M,M,M,M,M,-43.24,CYIV 121820Z 29007KT 15SM FEW010 M31/M36 A3022 RMK SF1 SF TR SLP274
CYBQ,2020-02-12 18:21,-98.5122,58.7061,281.00,-18.40,-27.40,62.24,320.00,7.00,0.00,30.10,1024.30,6.00,26.00,OVC,M,M,M,2600.00,M,M,M,HZ,M,M,M,M,M,M,-36.65,CYBQ 121821Z AUTO 32007G26KT 290V360 6SM HZ OVC026 M28/M33 A3010 RMK SLP243
CYBQ,2020-02-12 18:27,-98.5122,58.7061,281.00,-18.40,-27.40,62.24,320.00,9.00,0.00,30.10,1024.20,5.00,18.00,OVC,M,M,M,2600.00,M,M,M,HZ,M,M,M,M,M,M,-39.16,CYBQ 121827Z AUTO 32009G18KT 290V360 5SM HZ OVC026 M28/M33 A3010 RMK SLP242
CYBQ,2020-02-12 18:41,-98.5122,58.7061,281.00,-18.40,-27.40,62.24,320.00,13.00,0.00,30.11,1024.50,5.00,18.00,OVC,M,M,M,2400.00,M,M,M,HZ,M,M,M,M,M,M,-43.00,CYBQ 121841Z AUTO 32013G18KT 290V350 5SM HZ OVC024 M28/M33 A3011 RMK SLP245
CYYL,2020-02-12 18:45,-101.0761,56.8639,357.00,-14.80,-23.80,62.78,300.00,14.00,0.00,30.23,1029.60,9.00,20.00,CLR,M,M,M,M,M,M,M,-SN,M,M,M,M,M,M,-39.16,CYYL 121845Z AUTO 30014G20KT 9SM -SN CLR M26/M31 A3023 RMK SLP296
CYBQ,2020-02-12 18:47,-98.5122,58.7061,281.00,-18.40,-27.40,62.24,310.00,10.00,0.00,30.11,1024.60,6.00,18.00,OVC,M,M,M,2400.00,M,M,M,HZ,M,M,M,M,M,M,-40.23,CYBQ 121847Z AUTO 31010G18KT 290V360 6SM HZ OVC024 M28/M33 A3011 RMK SLP246
CWWS,2020-02-12 19:00,-97.6164,52.8186,223.00,-17.70,-25.60,66.13,M,M,0.00,M,1031.50,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,CWWS 121900Z AUTO M28/M32 RMK AO1 21 SOG 01 8003 SLP315 T12761320
CXMD,2020-02-12 19:00,-98.0839,49.1878,301.00,-16.10,-24.20,65.66,340.00,11.00,0.00,M,1034.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.00,340.00,2020-02-12 18:08,-38.32,CXMD 121900Z AUTO 34011KT M27/M31 RMK AO1 SOG 07 1022 PK WND 34017/1808 SLP340 T12671312
CYWG,2020-02-12 19:00,-97.2333,49.9167,239.00,-18.40,-29.20,56.45,320.00,15.00,0.00,30.42,1033.30,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-44.56,CYWG 121900Z 32015KT 15SM SKC M28/M34 A3042 RMK SLP333
CWCF,2020-02-12 19:00,-97.0219,52.3597,222.00,-20.20,-30.30,58.34,280.00,11.00,0.00,M,1032.20,M,M,M,M,M,M,M,M,M,M,M,M,M,M,17.00,300.00,2020-02-12 18:42,-43.50,CWCF 121900Z AUTO 28011KT M29/M35 RMK AO1 SOG 27 0007 PK WND 30017/1842 SLP322 T12901346
CWEQ,2020-02-12 19:00,-101.2331,52.1150,335.00,-14.40,-24.70,58.66,220.00,16.00,0.00,M,1034.80,M,M,M,M,M,M,M,M,M,M,M,M,M,M,20.00,210.00,2020-02-12 18:53,-40.06,CWEQ 121900Z AUTO 22016KT M26/M32 RMK AO1 SOG 06 8002 PK WND 21020/1853 SLP348 T12581315
CWGX,2020-02-12 19:00,-94.7000,56.3667,145.00,-18.20,-27.40,61.60,290.00,8.00,0.00,M,1023.90,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-37.72,CWGX 121900Z AUTO 29008KT M28/M33 RMK AO1 SOG 32 8001 SLP239 T12791330
CWII,2020-02-12 19:00,-96.5622,50.6951,220.00,-17.50,-28.80,55.09,310.00,12.00,0.00,M,1032.90,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-41.00,CWII 121900Z AUTO 31012KT M28/M34 RMK AO1 SLP329 T12751338 50013
CWJD,2020-02-12 19:00,-99.2678,53.1864,223.00,-12.60,-26.90,47.64,290.00,11.00,0.00,M,1032.50,M,18.00,M,M,M,M,M,M,M,M,M,M,M,M,20.00,280.00,2020-02-12 18:38,-33.90,CWJD 121900Z AUTO 29011G18KT M25/M33 RMK AO1 SOG 45 8006 PK WND 28020/1838 SLP325 T12481327
CWNK,2020-02-12 19:00,-98.0297,49.4981,268.00,-17.10,-27.00,59.49,M,M,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,CWNK 121900Z AUTO M27/M33 RMK AO1 17 T12731328
CWPO,2020-02-12 19:00,-98.9050,49.1911,470.00,-16.10,-26.00,59.65,330.00,12.00,0.00,M,1034.90,M,18.00,M,M,M,M,M,M,M,M,M,M,M,M,18.00,320.00,2020-02-12 18:50,-39.22,CWPO 121900Z AUTO 33012G18KT M27/M32 RMK AO1 SOG 18 1021 PK WND 32018/1850 SLP349 T12671322
CXGH,2020-02-12 19:00,-96.9822,50.6311,217.00,-15.70,-28.70,50.53,320.00,9.00,0.00,M,1031.60,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-35.80,CXGH 121900Z AUTO 32009KT M27/M34 RMK AO1 SLP316 T12651337 50010
CXWN,2020-02-12 19:00,-97.1296,49.8885,230.00,-17.00,-26.70,60.15,320.00,4.00,0.00,M,1033.20,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-29.80,CXWN 121900Z AUTO 32004KT M27/M33 RMK AO1 SLP332 T12721326 51017
CYBR,2020-02-12 19:00,-99.9519,49.9100,409.00,-13.00,-23.80,57.35,310.00,13.00,0.00,30.41,1035.10,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-36.08,CYBR 121900Z 31013KT 15SM SKC M25/M31 A3041 RMK SLP351
CYDN,2020-02-12 19:00,-100.0525,51.1008,305.00,-11.20,-22.00,57.64,270.00,12.00,0.00,30.44,1034.80,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-32.98,CYDN 121900Z AUTO 27012KT 9SM CLR M24/M30 A3044 RMK SLP348
CYFO,2020-02-12 19:00,-101.6817,54.6781,304.00,-11.20,-25.60,47.64,270.00,11.00,0.00,30.38,1033.40,15.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,-32.13,CYFO 121900Z 27011KT 15SM SCT250 M24/M32 A3038 RMK CI4 SLP334
CYIV,2020-02-12 19:00,-94.6537,53.8571,237.00,-20.20,-29.20,61.96,280.00,7.00,0.00,30.21,1027.10,15.00,M,SCT,M,M,M,22000.00,M,M,M,M,M,M,M,M,M,M,-38.85,CYIV 121900Z 28007KT 15SM SCT220 M29/M34 A3021 RMK CI3 SLP271
CYNE,2020-02-12 19:00,-97.8442,53.9583,223.00,-14.80,-25.60,57.05,290.00,6.00,0.00,30.30,1029.70,9.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-30.83,CYNE 121900Z AUTO 29006KT 260V330 9SM CLR M26/M32 A3030 RMK SLP297
CYPG,2020-02-12 19:00,-98.2739,49.9031,269.00,-16.60,-25.60,62.51,300.00,14.00,0.00,30.45,1034.60,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-41.48,CYPG 121900Z 30014KT 15SM SKC M27/M32 A3045 RMK SLP346
CYQD,2020-02-12 19:00,-101.0911,53.9714,271.00,-14.80,-27.40,51.80,250.00,13.00,0.00,30.41,1033.90,9.00,M,SCT,M,M,M,16000.00,M,M,M,M,M,M,M,M,M,M,-38.39,CYQD 121900Z AUTO 25013KT 9SM SCT160 M26/M33 A3041 RMK SLP339
CYTH,2020-02-12 19:00,-97.8642,55.8011,218.00,-16.60,-25.60,62.51,300.00,10.00,0.00,30.21,1027.10,15.00,16.00,BKN,OVC,M,M,7000.00,21000.00,M,M,IC,M,M,M,M,M,M,-37.98,CYTH 121900Z 30010G16KT 15SM IC BKN070 OVC210 M27/M32 A3021 RMK AC7CI1 SLP271
CYYL,2020-02-12 19:00,-101.0761,56.8639,357.00,-13.00,-23.80,57.35,300.00,11.00,0.00,30.23,1029.50,9.00,19.00,CLR,M,M,M,M,M,M,M,-SN,M,M,M,M,M,M,-34.40,CYYL 121900Z AUTO 30011G19KT 9SM -SN CLR M25/M31 A3023 RMK SLP295
CYYQ,2020-02-12 19:00,-94.0650,58.7392,29.00,-18.40,-27.40,62.24,320.00,20.00,0.00,30.11,1020.10,3.00,25.00,BKN,M,M,M,1600.00,M,M,M,IC BLSN,M,M,M,M,M,M,-47.80,CYYQ 121900Z 32020G25KT 3SM IC BLSN BKN016 M28/M33 A3011 RMK SC6 VIS VRB 2-4 SLP201
CZKD,2020-02-12 19:00,-96.5097,56.0375,183.00,-15.70,-23.10,68.19,270.00,7.00,0.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-33.36,CZKD 121900Z AUTO 27007KT M27/M31 RMK AO1 SOG 52 0003 T12651306
CYBV,2020-02-12 19:00,-97.0183,52.3589,222.00,-20.20,-27.40,68.31,300.00,11.00,0.00,30.37,1032.00,12.00,M,FEW,M,M,M,1000.00,M,M,M,DRSN,M,M,M,M,M,M,-43.50,CYBV 121900Z 30011KT 12SM DRSN FEW010 M29/M33 A3037 RMK ST1 SLP320
CYGX,2020-02-12 19:00,-94.7106,56.3575,145.00,-18.40,-27.40,62.24,270.00,8.00,0.00,30.15,1023.80,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-37.97,CYGX 121900Z 27008KT 15SM SKC M28/M33 A3015 RMK SLP238
CYBQ,2020-02-12 19:01,-98.5122,58.7061,281.00,-18.40,-27.40,62.24,320.00,11.00,0.00,30.11,1024.40,5.00,19.00,BKN,OVC,M,M,2200.00,3900.00,M,M,HZ,M,M,M,M,M,M,-41.23,CYBQ 121901Z AUTO 32011G19KT 5SM HZ BKN022 OVC039 M28/M33 A3011 RMK SLP244
CYTH,2020-02-12 19:12,-97.8642,55.8011,218.00,-16.60,-25.60,62.51,290.00,12.00,0.00,30.21,1027.00,10.00,M,OVC,M,M,M,7300.00,M,M,M,IC -SN,M,M,M,M,M,M,-39.85,CYTH 121912Z 29012KT 10SM IC -SN OVC073 M27/M32 A3021 RMK AC8 SLP270
CYBQ,2020-02-12 19:17,-98.5122,58.7061,281.00,-18.40,-27.40,62.24,320.00,10.00,0.00,30.10,1024.20,2.50,20.00,BKN,OVC,M,M,2200.00,3900.00,M,M,HZ,M,M,M,M,M,M,-40.23,CYBQ 121917Z AUTO 32010G20KT 2 1/2SM HZ BKN022 OVC039 M28/M33 A3010 RMK VIS VRB 1 1/2-3 SLP242
CYYL,2020-02-12 19:21,-101.0761,56.8639,357.00,-13.00,-23.80,57.35,310.00,13.00,0.00,30.23,1029.60,9.00,19.00,BKN,M,M,M,12000.00,M,M,M,M,M,M,M,M,M,M,-36.08,CYYL 121921Z AUTO 31013G19KT 9SM BKN120 M25/M31 A3023 RMK SLP296
CYIV,2020-02-12 19:22,-94.6537,53.8571,237.00,-18.40,-27.40,62.24,270.00,10.00,0.00,30.21,1027.00,15.00,M,BKN,M,M,M,22000.00,M,M,M,M,M,M,M,M,M,M,-40.23,CYIV 121922Z 27010KT 15SM BKN220 M28/M33 A3021 RMK CI6 SLP270
CYBQ,2020-02-12 19:22,-98.5122,58.7061,281.00,-18.40,-27.40,62.24,320.00,12.00,0.00,30.11,1024.30,2.25,19.00,SCT,OVC,M,M,2200.00,3900.00,M,M,HZ,M,M,M,M,M,M,-42.14,CYBQ 121922Z AUTO 32012G19KT 2 1/4SM HZ SCT022 OVC039 M28/M33 A3011 RMK VIS VRB 1 1/2-3 SLP243
CYBQ,2020-02-12 19:27,-98.5122,58.7061,281.00,-18.40,-25.60,68.55,320.00,11.00,0.00,30.11,1024.30,2.25,19.00,BKN,OVC,M,M,2200.00,3900.00,M,M,HZ,M,M,M,M,M,M,-41.23,CYBQ 121927Z AUTO 32011G19KT 2 1/4SM HZ BKN022 OVC039 M28/M32 A3011 RMK SLP243
CYIV,2020-02-12 19:33,-94.6537,53.8571,237.00,-18.40,-27.40,62.24,270.00,10.00,0.00,30.21,1026.90,15.00,15.00,BKN,M,M,M,22000.00,M,M,M,IC,M,M,M,M,M,M,-40.23,CYIV 121933Z 27010G15KT 15SM IC BKN220 M28/M33 A3021 RMK CI6 SLP269
CYBQ,2020-02-12 19:47,-98.5122,58.7061,281.00,-18.40,-25.60,68.55,310.00,6.00,0.00,30.11,1024.40,3.00,18.00,OVC,M,M,M,2200.00,M,M,M,HZ,M,M,M,M,M,M,-35.17,CYBQ 121947Z AUTO 31006G18KT 280V350 3SM HZ OVC022 M28/M32 A3011 RMK SLP244
CYIV,2020-02-12 19:53,-94.6537,53.8571,237.00,-18.40,-27.40,62.24,280.00,12.00,0.00,30.21,1026.90,15.00,M,FEW,M,M,M,22000.00,M,M,M,IC,M,M,M,M,M,M,-42.14,CYIV 121953Z 28012KT 15SM IC FEW220 M28/M33 A3021 RMK CI2 SLP269
CWWS,2020-02-12 20:00,-97.6164,52.8186,223.00,-14.30,-21.10,70.56,M,M,0.00,M,1031.50,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,CWWS 122000Z AUTO M26/M30 RMK AO1 20 SOG 01 5005 SLP315 T12571295
CXMD,2020-02-12 20:00,-98.0839,49.1878,301.00,-13.50,-21.60,66.02,340.00,8.00,0.00,M,1033.90,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-31.93,CXMD 122000Z AUTO 34008KT M25/M30 RMK AO1 SOG 08 0009 SLP339 T12531298
CYWG,2020-02-12 20:00,-97.2333,49.9167,239.00,-16.60,-27.40,56.75,310.00,14.00,0.00,30.43,1033.70,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-41.48,CYWG 122000Z 31014KT 15SM SKC M27/M33 A3043 RMK SLP337
CWCF,2020-02-12 20:00,-97.0219,52.3597,222.00,-18.60,-28.70,58.61,280.00,11.00,0.00,M,1032.20,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-41.48,CWCF 122000Z AUTO 28011KT M28/M34 RMK AO1 SOG 27 1002 SLP322 T12811337
CWEQ,2020-02-12 20:00,-101.2331,52.1150,335.00,-12.30,-22.20,60.25,220.00,14.00,0.00,M,1034.30,M,20.00,M,M,M,M,M,M,M,M,M,M,M,M,20.00,210.00,2020-02-12 19:32,-35.94,CWEQ 122000Z AUTO 22014G20KT M25/M30 RMK AO1 SOG 06 8010 PK WND 21020/1932 SLP343 T12461301
CWGX,2020-02-12 20:00,-94.7000,56.3667,145.00,-16.40,-25.60,61.88,290.00,10.00,0.00,M,1023.90,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-37.73,CWGX 122000Z AUTO 29010KT M27/M32 RMK AO1 SOG 32 8001 SLP239 T12691320
