station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
2D5,2020-02-12 11:35,-98.0799,46.1731,407.00,12.20,12.20,100.00,10.00,24.00,0.00,29.80,M,0.50,33.00,M,M,M,M,M,M,M,M,-SN,M,M,M,M,M,M,-8.65,K2D5 121135Z AUTO 01024G33KT 1/2SM -SN M11/M11 A2980 RMK AO2
5H4,2020-02-12 11:35,-99.9317,47.7912,489.00,-2.20,-11.20,64.62,20.00,19.00,0.00,30.04,M,10.00,28.00,OVC,M,M,M,3900.00,M,M,M,-SN,M,M,M,M,M,M,-25.79,K5H4 121135Z AUTO 02019G28KT 10SM -SN OVC039 M19/M24 A3004 RMK AO2
96D,2020-02-12 11:35,-97.9028,48.9406,287.00,-11.20,-18.40,69.50,340.00,20.00,0.00,30.11,M,3.00,30.00,BKN,OVC,M,M,1000.00,1400.00,M,M,HZ,M,M,M,M,M,M,-38.24,K96D 121135Z AUTO 34020G30KT 3SM HZ BKN010 OVC014 M24/M28 A3011 RMK AO2
GWR,2020-02-12 11:35,-97.6435,46.2187,385.00,12.20,12.20,100.00,360.00,28.00,0.00,29.80,M,0.25,M,OVC,M,M,M,600.00,M,M,M,FZFG,M,M,M,M,M,M,-9.95,KGWR 121135Z AUTO 36028KT 1/4SM FZFG OVC006 M11/M11 A2980 RMK A01
S32,2020-02-12 11:35,-98.1059,47.4228,434.00,1.40,1.40,100.00,10.00,29.00,0.00,29.89,M,1.00,35.00,OVC,M,M,M,3300.00,M,M,M,-SN,M,M,M,M,M,M,-25.06,KS32 121135Z AUTO 01029G35KT 1SM -SN OVC033 M17/M17 A2989 RMK AO2 VIS 1/2V1 1/2
BIS,2020-02-12 11:36,-100.7458,46.7727,506.00,7.00,1.90,79.13,10.00,14.00,T,29.96,M,4.00,30.00,BKN,OVC,M,M,2100.00,2500.00,M,M,-SN,M,M,M,30.00,10.00,2020-02-12 11:28,-11.06,KBIS 121136Z AUTO 01014G30KT 4SM -SN BKN021 OVC025 M14/M17 A2996 RMK AO2 PK WND 01030/1128 PRESRR P0000 T11391167
DIK,2020-02-12 11:36,-102.8019,46.7973,789.00,10.90,6.10,80.57,20.00,22.00,T,29.91,M,3.00,31.00,OVC,M,M,M,1300.00,M,M,M,-SN,M,M,M,33.00,20.00,2020-02-12 11:00,-9.68,KDIK 121136Z AUTO 02022G31KT 3SM -SN OVC013 M12/M14 A2991 RMK AO2 PK WND 02033/1100 PRESRR P0000 T11171144
HEI,2020-02-12 11:37,-102.6560,46.0149,828.00,23.00,19.90,87.70,10.00,19.00,T,29.84,M,2.00,29.00,SCT,BKN,OVC,M,900.00,1600.00,2500.00,M,-SN BR,M,M,M,39.00,10.00,2020-02-12 11:03,7.54,KHEI 121137Z AUTO 01019G29KT 2SM -SN BR SCT009 BKN016 OVC025 M05/M07 A2984 RMK AO2 PK WND 01039/1103 P0000 T10501067
MIB,2020-02-12 11:38,-101.3580,48.4158,508.00,3.20,-4.00,71.29,360.00,19.00,0.00,30.07,1022.00,10.00,23.00,SCT,BKN,OVC,M,500.00,1500.00,4700.00,M,-SN,M,M,M,M,M,M,-18.65,KMIB 121138Z 36019G23KT 10SM -SN SCT005 BKN015 OVC047 M16/M20 A3007 RMK AO2A PRESRR SLP220 $
JMS,2020-02-12 11:38,-98.6800,46.9300,457.00,3.90,-0.90,79.97,10.00,21.00,T,29.89,M,1.25,31.00,FEW,OVC,M,M,1100.00,2500.00,M,M,-SN,M,M,M,35.00,10.00,2020-02-12 10:58,-18.62,KJMS 121138Z AUTO 01021G31KT 1 1/4SM -SN FEW011 OVC025 M16/M18 A2989 RMK AO2 PK WND 01035/1058 P0000 T11561183 $
DVL,2020-02-12 11:44,-98.9083,48.1146,443.00,-7.60,-13.00,76.59,10.00,25.00,T,30.01,M,1.75,34.00,BKN,OVC,M,M,1000.00,5000.00,M,M,-SN,M,M,M,38.00,10.00,2020-02-12 11:09,-35.80,KDVL 121144Z AUTO 01025G34KT 1 3/4SM -SN BKN010 OVC050 M22/M25 A3001 RMK AO2 PK WND 01038/1109 VIS 1 1/4V2 1/2 CIG 007V012 PRESRR P0000 FZRANO
XWA,2020-02-12 11:45,-103.7505,48.2597,710.85,6.10,1.00,79.05,10.00,15.00,T,30.07,M,10.00,28.00,OVC,M,M,M,2800.00,M,M,M,M,M,M,M,32.00,350.00,2020-02-12 11:19,-12.80,KXWA 121145Z AUTO 01015G28KT 10SM OVC028 M14/M17 A3007 RMK AO2 PK WND 35032/1119 UPB31E34SNE31 P0000 T11441172 TSNO $
HEI,2020-02-12 11:48,-102.6560,46.0149,828.00,19.40,15.80,85.63,360.00,22.00,T,29.86,M,1.50,36.00,SCT,BKN,OVC,M,1100.00,1600.00,2400.00,M,-SN BR,M,M,M,39.00,10.00,2020-02-12 11:03,1.71,KHEI 121148Z AUTO 36022G36KT 1 1/2SM -SN BR SCT011 BKN016 OVC024 M07/M09 A2986 RMK AO2 PK WND 01039/1103 PRESRR P0000
RDR,2020-02-12 11:51,-97.4012,47.9611,278.00,-4.00,-7.60,84.04,10.00,30.00,0.00,29.98,1017.70,1.00,37.00,BKN,OVC,M,M,900.00,4200.00,M,M,BLSN,M,M,M,M,M,M,-32.83,KRDR 121151Z 01030G37KT 1SM R35/4000VP6000FT BLSN BKN009 OVC042 M20/M22 A2998 RMK AO2A CIG 009V042 PRESRR SLP177
BIS,2020-02-12 11:52,-100.7458,46.7727,506.00,6.10,-0.90,72.31,10.00,23.00,T,29.97,1017.80,2.50,32.00,OVC,M,M,M,2100.00,M,M,M,BLSN,M,M,M,32.00,360.00,2020-02-12 11:51,-16.50,KBIS 121152Z AUTO 01023G32KT 2 1/2SM BLSN OVC021 M14/M18 A2997 RMK AO2 PK WND 36032/1151 VIS 1 1/2V4 SNE45 SLP178 P0000 60002 70004 T11441183 11006 21144 53059
N60,2020-02-12 11:52,-101.4394,47.6458,587.00,3.00,-2.00,79.14,M,M,0.00,30.02,1020.10,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KN60 121152Z AUTO M16/M19 A3002 RMK AO1 PRESRR SLP201 60001 70006 T11611189 11022 21161 51075 $
XWA,2020-02-12 11:52,-103.7505,48.2597,710.85,6.10,1.00,79.05,360.00,15.00,T,30.08,1006.60,7.00,31.00,BKN,OVC,M,M,2600.00,3100.00,M,M,M,M,M,M,32.00,350.00,2020-02-12 11:19,-12.80,KXWA 121152Z AUTO 36015G31KT 7SM BKN026 OVC031 M14/M17 A3008 RMK AO2 PK WND 35032/1119 UPB31E34SNE31 SLP066 P0000 60000 70008 T11441172 11028 21144 51066 TSNO $
HEI,2020-02-12 11:53,-102.6560,46.0149,828.00,17.10,14.00,87.38,10.00,23.00,T,29.87,1015.00,1.50,30.00,FEW,BKN,OVC,M,900.00,1600.00,2800.00,M,-SN BR,M,M,M,39.00,10.00,2020-02-12 11:03,-1.71,KHEI 121153Z AUTO 01023G30KT 1 1/2SM -SN BR FEW009 BKN016 OVC028 M08/M10 A2987 RMK AO2 PK WND 01039/1103 PRESRR SLP150 P0000 60000 7//// T10831100 10000 21083 53032
FAR,2020-02-12 11:53,-96.8111,46.9253,274.00,5.00,1.00,83.12,350.00,31.00,0.03,29.85,1012.70,0.25,41.00,VV ,M,M,M,700.00,M,M,M,-SN FZFG,M,M,M,43.00,350.00,2020-02-12 11:26,-20.76,KFAR 121153Z 35031G41KT 1/4SM -SN FZFG VV007 M15/M17 A2985 RMK AO2 PK WND 35043/1126 SLP127 P0003 60008 70008 T11501172 11022 21150 53038 $
GFK,2020-02-12 11:53,-97.1761,47.9492,257.00,-5.10,-9.00,82.74,360.00,35.00,0.03,29.97,1017.00,0.25,44.00,VV ,M,M,M,500.00,M,M,M,FZFG,M,M,M,48.00,350.00,2020-02-12 11:17,-36.01,KGFK 121153Z 36035G44KT 1/4SM R35L/2000V3500FT FZFG VV005 M21/M23 A2997 RMK AO2 PK WND 35048/1117 SNE53 SLP170 4/013 P0003 60012 70012 T12061228 11017 21206 53045 $
MOT,2020-02-12 11:54,-101.2803,48.2594,523.00,1.90,-6.00,68.77,360.00,16.00,T,30.08,1022.10,10.00,24.00,OVC,M,M,M,4900.00,M,M,M,M,M,M,M,27.00,360.00,2020-02-12 11:31,-18.81,KMOT 121154Z AUTO 36016G24KT 10SM OVC049 M17/M21 A3008 RMK AO2 PK WND 36027/1131 SNE30 SLP221 P0000 60000 T11671211 11028 21167 53041
BWP,2020-02-12 11:55,-96.6074,46.2441,294.70,12.20,8.60,85.17,350.00,22.00,0.00,29.79,M,1.00,32.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-7.93,KBWP 121155Z AUTO 35022G32KT 1SM M11/M13 A2979 RMK AO1
46D,2020-02-12 11:55,-99.1513,47.4511,489.80,-0.40,-7.60,70.85,10.00,22.00,0.00,29.99,M,3.00,M,FEW,OVC,M,M,1100.00,3500.00,M,M,HZ,M,M,M,M,M,M,-24.81,K46D 121155Z AUTO 01022KT 3SM HZ FEW011 OVC035 M18/M22 A2999 RMK AO2
7L2,2020-02-12 11:55,-100.2456,46.2206,541.00,10.40,5.00,78.35,30.00,19.00,0.00,29.89,M,1.25,25.00,SCT,BKN,OVC,M,400.00,900.00,4200.00,M,-SN,M,M,M,M,M,M,-9.13,K7L2 121155Z AUTO 03019G25KT 1 1/4SM -SN SCT004 BKN009 OVC042 M12/M15 A2989 RMK AO2
9D7,2020-02-12 11:55,-99.2364,48.4800,451.00,-9.40,-9.40,100.00,M,M,0.00,30.05,M,5.00,M,BKN,OVC,M,M,900.00,6000.00,M,M,BR,M,M,M,M,M,M,M,K9D7 121155Z AUTO 5SM BR BKN009 OVC060 M23/M23 A3005 RMK AO2
D50,2020-02-12 11:55,-103.2973,48.9285,594.00,-4.00,-9.40,76.96,360.00,20.00,0.00,30.16,M,7.00,M,SCT,BKN,BKN,M,2200.00,3800.00,11000.00,M,M,M,M,M,M,M,M,-28.68,KD50 121155Z AUTO 36020KT 7SM SCT022 BKN038 BKN110 M20/M23 A3016 RMK AO2
D60,2020-02-12 11:55,-102.8974,48.3803,690.00,5.00,1.40,84.68,30.00,17.00,0.00,30.08,M,6.00,M,BKN,OVC,M,M,1700.00,3200.00,M,M,-UP,M,M,M,M,M,M,-15.30,KD60 121155Z AUTO 03017KT 6SM -UP BKN017 OVC032 M15/M17 A3008 RMK AO2
06D,2020-02-12 11:55,-99.6208,48.8844,555.00,-13.00,-20.20,69.27,10.00,27.00,0.00,30.04,M,7.00,M,BKN,BKN,M,M,600.00,1100.00,M,M,M,M,M,M,M,M,M,-43.99,K06D 121155Z AUTO 01027KT 7SM BKN006 BKN011 M25/M29 A3004 RMK AO2
2C8,2020-02-12 11:55,-97.6320,48.7837,272.00,-11.20,-16.60,76.21,340.00,26.00,0.00,30.08,M,0.50,33.00,OVC,M,M,M,400.00,M,M,M,-SN,M,M,M,M,M,M,-41.11,K2C8 121155Z AUTO 34026G33KT 1/2SM -SN OVC004 M24/M27 A3008 RMK AO2
MIB,2020-02-12 11:55,-101.3580,48.4158,508.00,0.70,-6.00,72.72,10.00,16.00,T,30.09,1022.70,10.00,23.00,SCT,BKN,M,M,1200.00,5000.00,M,M,M,M,M,M,M,M,M,-20.38,KMIB 121155Z 01016G23KT 10SM SCT012 BKN050 M17/M21 A3009 RMK AO2A PRESRR SLP227 P0000 60000 T11741211 11032 21174 52066 $
20U,2020-02-12 11:55,-103.9821,46.9252,840.00,17.60,15.80,92.50,20.00,20.00,0.00,29.98,M,2.00,28.00,OVC,M,M,M,600.00,M,M,M,-DZ,M,M,M,M,M,M,0.01,K20U 121155Z AUTO 02020G28KT 2SM -DZ OVC006 M08/M09 A2998 RMK AO2
S25,2020-02-12 11:55,-103.2552,47.7966,642.00,10.40,5.00,78.35,20.00,10.00,0.00,30.07,M,10.00,M,FEW,OVC,M,M,1100.00,2800.00,M,M,M,M,M,M,M,M,M,-4.12,KS25 121155Z AUTO 02010KT 10SM FEW011 OVC028 M12/M15 A3007 RMK AO2
2D5,2020-02-12 11:55,-98.0799,46.1731,407.00,10.40,10.40,100.00,360.00,26.00,0.00,29.83,M,0.75,35.00,M,M,M,M,M,M,M,M,-SN,M,M,M,M,M,M,-11.77,K2D5 121155Z AUTO 36026G35KT 3/4SM -SN M12/M12 A2983 RMK AO2
5H4,2020-02-12 11:55,-99.9317,47.7912,489.00,-2.20,-11.20,64.62,30.00,19.00,0.00,30.06,M,10.00,M,BKN,OVC,M,M,4100.00,4800.00,M,M,M,M,M,M,M,M,M,-25.79,K5H4 121155Z AUTO 03019KT 10SM BKN041 OVC048 M19/M24 A3006 RMK AO2
96D,2020-02-12 11:55,-97.9028,48.9406,287.00,-13.00,-20.20,69.27,350.00,23.00,0.00,30.13,M,3.00,31.00,OVC,M,M,M,1000.00,M,M,M,HZ,M,M,M,M,M,M,-42.17,K96D 121155Z AUTO 35023G31KT 3SM HZ OVC010 M25/M29 A3013 RMK AO2
GWR,2020-02-12 11:55,-97.6435,46.2187,385.00,10.40,10.40,100.00,10.00,29.00,0.00,29.82,M,0.25,37.00,OVC,M,M,M,600.00,M,M,M,FZFG,M,M,M,M,M,M,-12.72,KGWR 121155Z AUTO 01029G37KT M1/4SM FZFG OVC006 M12/M12 A2982 RMK A01
S32,2020-02-12 11:55,-98.1059,47.4228,434.00,-0.40,-0.40,100.00,10.00,27.00,0.00,29.92,M,0.50,40.00,BKN,OVC,M,M,3500.00,4200.00,M,M,-SN,M,M,M,M,M,M,-26.82,KS32 121155Z AUTO 01027G40KT 1/2SM -SN BKN035 OVC042 M18/M18 A2992 RMK AO2
DVL,2020-02-12 11:56,-98.9083,48.1146,443.00,-9.00,-14.10,77.61,10.00,28.00,T,30.02,1075.30,1.50,33.00,BKN,OVC,M,M,1000.00,5500.00,M,M,-SN,M,M,M,38.00,10.00,2020-02-12 11:09,-38.94,KDVL 121156Z AUTO 01028G33KT 1 1/2SM -SN BKN010 OVC055 M23/M26 A3002 RMK AO2 PK WND 01038/1109 VIS 1V2 1/2 CIG 007V012 SLP753 P0000 60000 T12281256 11033 21228 53060 FZRANO
DIK,2020-02-12 11:56,-102.8019,46.7973,789.00,10.00,5.00,79.76,20.00,18.00,T,29.94,1017.70,4.00,26.00,OVC,M,M,M,1300.00,M,M,M,-SN,M,M,M,33.00,20.00,2020-02-12 11:00,-9.21,KDIK 121156Z AUTO 02018G26KT 4SM -SN OVC013 M12/M15 A2994 RMK AO2 PK WND 02033/1100 PRESRR SLP177 P0000 60004 70004 T11221150 10000 21122 53078
RDR,2020-02-12 11:56,-97.4012,47.9611,278.00,-3.60,-8.70,78.14,20.00,29.00,T,29.99,1018.10,0.88,38.00,BKN,OVC,M,M,900.00,4200.00,M,M,BLSN,M,M,M,45.00,360.00,2020-02-12 11:11,-31.92,KRDR 121156Z 02029G38KT 7/8SM R35/3500VP6000FT BLSN BKN009 OVC042 M20/M23 A2999 RMK AO2A PK WND 36045/11 CIG 009V042 SLP181 P0000 60001 4/014 T11981226 11009 21198 52063
JMS,2020-02-12 11:56,-98.6800,46.9300,457.00,3.00,1.90,95.03,360.00,25.00,T,29.91,1015.60,1.50,31.00,OVC,M,M,M,2700.00,M,M,M,-SN BR,M,M,M,35.00,10.00,2020-02-12 10:58,-21.45,KJMS 121156Z AUTO 36025G31KT 1 1/2SM -SN BR OVC027 M16/M17 A2991 RMK AO2 PK WND 01035/1058 VIS 1V2 1/2 SLP156 P0000 60000 T11611167 11011 21161 53071 $
BIS,2020-02-12 12:02,-100.7458,46.7727,506.00,7.00,-0.90,69.41,360.00,17.00,0.00,29.99,M,6.00,27.00,OVC,M,M,M,2000.00,M,M,M,BLSN,M,M,M,27.00,350.00,2020-02-12 12:02,-12.68,KBIS 121202Z AUTO 36017G27KT 6SM BLSN OVC020 M14/M18 A2999 RMK AO2 PK WND 35027/1202 T11391183 $
RDR,2020-02-12 12:06,-97.4012,47.9611,278.00,-4.00,-9.40,76.96,10.00,28.00,0.00,30.00,1018.40,1.00,36.00,BKN,OVC,M,M,900.00,4200.00,M,M,BLSN,M,M,M,M,M,M,-32.10,KRDR 121206Z 01028G36KT 1SM R35/5000VP6000FT BLSN BKN009 OVC042 M20/M23 A3000 RMK AO2A SLP184
DVL,2020-02-12 12:07,-98.9083,48.1146,443.00,-9.40,-14.80,76.40,360.00,24.00,T,30.04,M,2.50,35.00,OVC,M,M,M,1000.00,M,M,M,-SN,M,M,M,35.00,10.00,2020-02-12 12:03,-37.79,KDVL 121207Z AUTO 36024G35KT 2 1/2SM -SN OVC010 M23/M26 A3004 RMK AO2 PK WND 01035/1203 VIS 1 1/4V5 CIG 007V012 PRESRR P0000 FZRANO
JMS,2020-02-12 12:10,-98.6800,46.9300,457.00,1.90,-4.00,75.71,360.00,23.00,T,29.92,M,2.00,32.00,OVC,M,M,M,3100.00,M,M,M,BLSN,M,M,M,37.00,10.00,2020-02-12 12:00,-22.15,KJMS 121210Z AUTO 36023G32KT 2SM BLSN OVC031 M17/M20 A2992 RMK AO2 PK WND 01037/1200 UPB00E03SNE00 P0000 T11671200 $
RDR,2020-02-12 12:11,-97.4012,47.9611,278.00,-4.00,-9.40,76.96,10.00,27.00,0.00,30.02,1019.10,1.25,36.00,OVC,M,M,M,1000.00,M,M,M,BLSN,M,M,M,M,M,M,-31.72,KRDR 121211Z 01027G36KT 1 1/4SM BLSN OVC010 M20/M23 A3002 RMK AO2A CIG 009 RWY17 PRESRR SLP191
BWP,2020-02-12 12:15,-96.6074,46.2441,294.70,10.40,5.00,78.35,360.00,24.00,0.00,29.81,M,1.00,36.00,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-11.08,KBWP 121215Z AUTO 36024G36KT 1SM M12/M15 A2981 RMK AO1
46D,2020-02-12 12:15,-99.1513,47.4511,489.80,-2.20,-7.60,77.14,10.00,24.00,0.00,30.02,M,3.00,M,BKN,SCT,OVC,M,1300.00,3100.00,3900.00,M,HZ,M,M,M,M,M,M,-28.08,K46D 121215Z AUTO 01024KT 3SM HZ BKN013 SCT031 OVC039 M19/M22 A3002 RMK AO2
7L2,2020-02-12 12:15,-100.2456,46.2206,541.00,6.80,1.40,78.01,20.00,17.00,0.00,29.93,M,1.50,27.00,SCT,BKN,OVC,M,500.00,1000.00,4500.00,M,-SN,M,M,M,M,M,M,-12.94,K7L2 121215Z AUTO 02017G27KT 1 1/2SM -SN SCT005 BKN010 OVC045 M14/M17 A2993 RMK AO2
GAF,2020-02-12 12:15,-97.3709,48.4047,251.00,-9.40,-13.00,83.64,350.00,30.00,0.00,30.06,M,0.25,39.00,BKN,BKN,M,M,200.00,800.00,M,M,-SN,M,M,M,M,M,M,-40.25,KGAF 121215Z AUTO 35030G39KT 1/4SM -SN BKN002 BKN008 M23/M25 A3006 RMK AO2
9D7,2020-02-12 12:15,-99.2364,48.4800,451.00,-11.20,-11.20,100.00,10.00,25.00,0.00,30.09,M,6.00,37.00,FEW,SCT,OVC,M,1000.00,5000.00,6000.00,M,BR,M,M,M,M,M,M,-40.67,K9D7 121215Z AUTO 01025G37KT 6SM BR FEW010 SCT050 OVC060 M24/M24 A3009 RMK AO2
HZE,2020-02-12 12:15,-101.5810,47.2899,552.00,6.80,1.40,78.01,20.00,15.00,0.00,30.07,M,10.00,M,FEW,FEW,OVC,M,1500.00,2100.00,3100.00,M,M,M,M,M,M,M,M,-11.89,KHZE 121215Z AUTO 02015KT 10SM FEW015 FEW021 OVC031 M14/M17 A3007 RMK AO2
D50,2020-02-12 12:15,-103.2973,48.9285,594.00,-5.80,-11.20,76.77,10.00,18.00,0.00,30.18,M,10.00,M,BKN,BKN,BKN,M,2100.00,3500.00,11000.00,M,M,M,M,M,M,M,M,-30.01,KD50 121215Z AUTO 01018KT 10SM BKN021 BKN035 BKN110 M21/M24 A3018 RMK AO2
D60,2020-02-12 12:15,-102.8974,48.3803,690.00,1.40,-2.20,84.43,30.00,15.00,0.00,30.10,M,10.00,M,OVC,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,-18.89,KD60 121215Z AUTO 03015KT 10SM OVC018 M17/M19 A3010 RMK AO2
06D,2020-02-12 12:15,-99.6208,48.8844,555.00,-13.00,-22.00,63.05,360.00,25.00,0.00,30.06,M,10.00,32.00,BKN,BKN,M,M,600.00,900.00,M,M,M,M,M,M,M,M,M,-43.11,K06D 121215Z AUTO 36025G32KT 10SM BKN006 BKN009 M25/M30 A3006 RMK AO2
2C8,2020-02-12 12:15,-97.6320,48.7837,272.00,-13.00,-18.40,76.02,350.00,24.00,0.00,30.10,M,0.50,34.00,OVC,M,M,M,500.00,M,M,M,-SN,M,M,M,M,M,M,-42.65,K2C8 121215Z AUTO 35024G34KT 1/2SM -SN OVC005 M25/M28 A3010 RMK AO2
D55,2020-02-12 12:15,-98.3937,48.7531,490.00,-14.80,-20.20,75.83,360.00,23.00,0.00,30.03,M,2.50,28.00,M,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,-44.59,KD55 121215Z AUTO 36023G28KT 2 1/2SM HZ M26/M29 A3003 RMK AO2
20U,2020-02-12 12:15,-103.9821,46.9252,840.00,15.80,14.00,92.44,10.00,17.00,0.00,30.00,M,6.00,M,SCT,BKN,OVC,M,500.00,2000.00,2600.00,M,-SN,M,M,M,M,M,M,-1.15,K20U 121215Z AUTO 01017KT 6SM -SN SCT005 BKN020 OVC026 M09/M10 A3000 RMK AO2
RUG,2020-02-12 12:15,-100.0243,48.3904,471.00,-5.80,-16.60,58.51,20.00,19.00,0.00,30.09,M,10.00,27.00,SCT,BKN,M,M,5500.00,6500.00,M,M,M,M,M,M,M,M,M,-30.55,KRUG 121215Z AUTO 02019G27KT 10SM SCT055 BKN065 M21/M27 A3009 RMK AO2
Y19,2020-02-12 12:15,-100.8944,46.7680,592.00,3.20,-0.40,84.56,20.00,22.00,0.00,29.97,M,1.75,30.00,OVC,M,M,M,2100.00,M,M,M,-SN,M,M,M,M,M,M,-19.99,KY19 121215Z AUTO 02022G30KT 1 3/4SM -SN OVC021 M16/M18 A2997 RMK AO2 VIS 1 1/4V3
S25,2020-02-12 12:15,-103.2552,47.7966,642.00,8.60,3.20,78.18,10.00,13.00,0.00,30.08,M,10.00,M,FEW,OVC,M,M,2100.00,3100.00,M,M,M,M,M,M,M,M,M,-8.41,KS25 121215Z AUTO 01013KT 10SM FEW021 OVC031 M13/M16 A3008 RMK AO2
08D,2020-02-12 12:15,-102.4064,48.3008,682.00,1.40,-4.00,77.49,30.00,12.00,0.00,30.08,M,10.00,18.00,OVC,M,M,M,3300.00,M,M,M,M,M,M,M,M,M,M,-16.94,K08D 121215Z AUTO 03012G18KT 10SM OVC033 M17/M20 A3008 RMK AO2
BAC,2020-02-12 12:15,-98.0180,46.9412,427.30,1.40,-2.20,84.43,360.00,26.00,0.00,29.91,M,1.75,34.00,FEW,OVC,M,M,1200.00,3200.00,M,M,-SN,M,M,M,M,M,M,-23.99,KBAC 121215Z AUTO 36026G34KT 1 3/4SM -SN FEW012 OVC032 M17/M19 A2991 RMK AO2
2D5,2020-02-12 12:15,-98.0799,46.1731,407.00,10.40,8.60,92.25,360.00,24.00,0.00,29.85,M,0.75,M,M,M,M,M,M,M,M,M,-SN,M,M,M,M,M,M,-11.08,K2D5 121215Z AUTO 36024KT 3/4SM -SN M12/M13 A2985 RMK AO2
5H4,2020-02-12 12:15,-99.9317,47.7912,489.00,-2.20,-11.20,64.62,10.00,20.00,0.00,30.08,M,10.00,M,SCT,SCT,OVC,M,1400.00,3800.00,4900.00,M,M,M,M,M,M,M,M,-26.29,K5H4 121215Z AUTO 01020KT 10SM SCT014 SCT038 OVC049 M19/M24 A3008 RMK AO2
96D,2020-02-12 12:15,-97.9028,48.9406,287.00,-13.00,-20.20,69.27,340.00,18.00,0.00,30.15,M,8.00,M,OVC,M,M,M,1200.00,M,M,M,M,M,M,M,M,M,M,-39.49,K96D 121215Z AUTO 34018KT 8SM OVC012 M25/M29 A3015 RMK AO2
GWR,2020-02-12 12:15,-97.6435,46.2187,385.00,8.60,8.60,100.00,360.00,29.00,0.00,29.84,M,0.25,35.00,OVC,M,M,M,700.00,M,M,M,FZFG,M,M,M,M,M,M,-15.19,KGWR 121215Z AUTO 36029G35KT 1/4SM FZFG OVC007 M13/M13 A2984 RMK A01
S32,2020-02-12 12:15,-98.1059,47.4228,434.00,-0.40,-0.40,100.00,10.00,24.00,0.00,29.94,M,1.00,37.00,SCT,OVC,M,M,3600.00,4400.00,M,M,UP,M,M,M,M,M,M,-25.65,KS32 121215Z AUTO 01024G37KT 1SM UP SCT036 OVC044 M18/M18 A2994 RMK AO2
RDR,2020-02-12 12:16,-97.4012,47.9611,278.00,-5.80,-11.20,76.77,10.00,32.00,0.00,30.02,1019.10,1.00,39.00,VV ,M,M,M,1000.00,M,M,M,BLSN,M,M,M,M,M,M,-36.00,KRDR 121216Z 01032G39KT 1SM R35/3500VP6000FT BLSN VV010 M21/M24 A3002 RMK AO2A SLP191
FAR,2020-02-12 12:20,-96.8111,46.9253,274.00,3.90,0.00,83.42,350.00,26.00,0.02,29.88,M,0.50,37.00,VV ,M,M,M,800.00,M,M,M,-SN FZFG,M,M,M,46.00,350.00,2020-02-12 11:55,-20.60,KFAR 121220Z 35026G37KT 1/2SM -SN FZFG VV008 M16/M18 A2988 RMK AO2 PK WND 35046/1155 PRESRR P0002 T11561178 $
HEI,2020-02-12 12:23,-102.6560,46.0149,828.00,12.90,10.00,87.92,10.00,22.00,T,29.92,M,2.00,35.00,OVC,M,M,M,2600.00,M,M,M,-SN BR,M,M,M,36.00,360.00,2020-02-12 12:06,-7.00,KHEI 121223Z AUTO 01022G35KT 2SM -SN BR OVC026 M11/M12 A2992 RMK AO2 PK WND 36036/1206 PRESRR P0000 T11061122
MOT,2020-02-12 12:23,-101.2803,48.2594,523.00,0.00,-7.10,71.25,360.00,17.00,0.00,30.11,M,4.00,M,BKN,OVC,M,M,1300.00,4900.00,M,M,HZ,M,M,M,M,M,M,-21.85,KMOT 121223Z AUTO 36017KT 4SM HZ BKN013 OVC049 M18/M22 A3011 RMK AO2 T11781217
RDR,2020-02-12 12:26,-97.4012,47.9611,278.00,-5.80,-11.20,76.77,10.00,30.00,0.00,30.03,1019.40,0.75,39.00,VV ,M,M,M,1000.00,M,M,M,BLSN,M,M,M,M,M,M,-35.30,KRDR 121226Z 01030G39KT 3/4SM R35/4500V5500FT BLSN VV010 M21/M24 A3003 RMK AO2A CIG 009 RWY17 SLP194
MOT,2020-02-12 12:28,-101.2803,48.2594,523.00,0.00,-7.10,71.25,350.00,16.00,T,30.12,M,1.75,26.00,BKN,OVC,M,M,1200.00,4900.00,M,M,-SN,M,M,M,26.00,360.00,2020-02-12 12:26,-21.29,KMOT 121228Z AUTO 35016G26KT 1 3/4SM -SN BKN012 OVC049 M18/M22 A3012 RMK AO2 PK WND 36026/1226 VIS 1V4 SNB24 PRESRR P0000 T11781217
HEI,2020-02-12 12:31,-102.6560,46.0149,828.00,10.90,8.10,88.21,10.00,22.00,T,29.92,M,1.75,31.00,OVC,M,M,M,2000.00,M,M,M,-SN BR,M,M,M,36.00,360.00,2020-02-12 12:06,-9.68,KHEI 121231Z AUTO 01022G31KT 1 3/4SM -SN BR OVC020 M12/M13 A2992 RMK AO2 PK WND 36036/1206 P0000 T11171133
